"scientificname","longitude","latitude","datecollected","timeofday","stock","life_stage","length"
"Oncorhynchus tshawytscha",-120.21446,45.7253,"2010-05-08T02:37:00",2.61666667,"Unknown","JUVENILE",0.186
"Oncorhynchus tshawytscha",-120.21626,45.73095,"2010-05-08T02:49:00",2.81666667,"Unknown","JUVENILE",0.171
"Oncorhynchus nerka",-121.97974,49.07988,"2005-06-01T02:30:00",2.5,"Cultus Lake","",0.18
"Oncorhynchus nerka",-121.96733333,49.08505,"2005-06-09T03:00:00",3,"Cultus Lake","",0.179
"Oncorhynchus nerka",-121.96733333,49.08505,"2005-06-09T03:00:00",3,"Cultus Lake","",0.177
"Oncorhynchus nerka",-121.96733333,49.08505,"2005-06-09T03:00:00",3,"Cultus Lake","",0.18
"Oncorhynchus nerka",-121.97974,49.07988,"2005-06-01T02:30:00",2.5,"Cultus Lake","",0.183
"Oncorhynchus tshawytscha",-120.21509,45.72709,"2010-05-08T02:40:00",2.66666667,"Unknown","JUVENILE",0.136
"Oncorhynchus nerka",-121.96733333,49.08505,"2005-06-09T03:00:00",3,"Cultus Lake","",0.178
"Oncorhynchus tshawytscha",-120.21613,45.72861,"2010-05-08T02:46:00",2.76666667,"Unknown","JUVENILE",0.173
"Oncorhynchus nerka",-121.96733333,49.08505,"2005-06-09T03:00:00",3,"Cultus Lake","",0.182
"Oncorhynchus tshawytscha",-120.21611,45.73072,"2010-05-08T15:51:00",15.85,"Unknown","JUVENILE",0.161
"Oncorhynchus nerka",-121.96733333,49.08505,"2005-06-09T03:00:00",3,"Cultus Lake","",0.19
"Oncorhynchus nerka",-121.97974,49.07988,"2005-06-01T02:30:00",2.5,"Cultus Lake","",0.177
"Oncorhynchus nerka",-121.97974,49.07988,"2005-06-01T02:30:00",2.5,"Cultus Lake","",0.176
"Oncorhynchus nerka",-121.97974,49.07988,"2005-06-01T02:30:00",2.5,"Cultus Lake","",0.178
"Oncorhynchus nerka",-121.97974,49.07988,"2005-06-01T02:30:00",2.5,"Cultus Lake","",0.179
"Oncorhynchus tshawytscha",-120.21423,45.72523,"2010-05-08T15:44:00",15.73333333,"Unknown","JUVENILE",0.14
"Oncorhynchus nerka",-121.97974,49.07988,"2005-06-01T02:30:00",2.5,"Cultus Lake","",0.172
"Oncorhynchus nerka",-121.97974,49.07988,"2005-06-07T02:30:00",2.5,"Cultus Lake","",0.212
"Oncorhynchus nerka",-121.97974,49.07988,"2005-06-07T02:30:00",2.5,"Cultus Lake","",0.199
"Oncorhynchus nerka",-121.97974,49.07988,"2005-06-07T02:30:00",2.5,"Cultus Lake","",0.189
"Oncorhynchus nerka",-121.97974,49.07988,"2005-06-07T02:30:00",2.5,"Cultus Lake","",0.183
"Oncorhynchus nerka",-121.97974,49.07988,"2005-06-07T02:30:00",2.5,"Cultus Lake","",0.205
"Oncorhynchus nerka",-121.97974,49.07988,"2005-06-07T02:30:00",2.5,"Cultus Lake","",0.19
"Oncorhynchus tshawytscha",-120.21484,45.72718,"2010-05-08T15:46:00",15.76666667,"Unknown","JUVENILE",0.172
"Oncorhynchus nerka",-121.97974,49.07988,"2005-06-07T02:30:00",2.5,"Cultus Lake","",0.18
"Oncorhynchus nerka",-121.97974,49.07988,"2005-06-07T02:30:00",2.5,"Cultus Lake","",0.2
"Oncorhynchus nerka",-121.97974,49.07988,"2005-06-07T02:30:00",2.5,"Cultus Lake","",0.181
"Oncorhynchus nerka",-121.97974,49.07988,"2005-06-07T02:30:00",2.5,"Cultus Lake","",0.201
"Oncorhynchus nerka",-121.97974,49.07988,"2005-06-07T02:30:00",2.5,"Cultus Lake","",0.185
"Oncorhynchus nerka",-121.97974,49.07988,"2005-06-07T02:30:00",2.5,"Cultus Lake","",0.195
"Oncorhynchus nerka",-121.97974,49.07988,"2005-06-07T02:30:00",2.5,"Cultus Lake","",0.192
"Oncorhynchus nerka",-121.97974,49.07988,"2005-06-07T02:30:00",2.5,"Cultus Lake","",0.186
"Oncorhynchus tshawytscha",-120.21397,45.72388,"2010-05-08T15:40:00",15.66666667,"Unknown","JUVENILE",0.146
"Oncorhynchus nerka",-121.97974,49.07988,"2005-06-07T02:30:00",2.5,"Cultus Lake","",0.182
"Oncorhynchus nerka",-121.97974,49.07988,"2005-06-07T02:30:00",2.5,"Cultus Lake","",0.194
"Oncorhynchus nerka",-121.97974,49.07988,"2005-06-07T02:30:00",2.5,"Cultus Lake","",0.198
"Oncorhynchus nerka",-121.97974,49.07988,"2005-06-07T02:30:00",2.5,"Cultus Lake","",0.191
"Oncorhynchus tshawytscha",-120.21484,45.72718,"2010-05-08T15:46:00",15.76666667,"Unknown","JUVENILE",0.187
"Oncorhynchus nerka",-121.97974,49.07988,"2005-06-07T02:30:00",2.5,"Cultus Lake","",0.188
"Oncorhynchus nerka",-121.97974,49.07988,"2005-06-07T02:30:00",2.5,"Cultus Lake","",0.206
"Oncorhynchus tshawytscha",-120.21539,45.72882,"2010-05-08T15:48:00",15.8,"Unknown","JUVENILE",0.169
"Oncorhynchus nerka",-121.97974,49.07988,"2005-06-07T02:30:00",2.5,"Cultus Lake","",0.196
"Oncorhynchus nerka",-121.97974,49.07988,"2005-06-07T02:30:00",2.5,"Cultus Lake","",0.204
"Oncorhynchus tshawytscha",-120.21484,45.72718,"2010-05-08T15:46:00",15.76666667,"Unknown","JUVENILE",0.182
"Oncorhynchus nerka",-121.97974,49.07988,"2005-06-07T02:30:00",2.5,"Cultus Lake","",0.179
"Oncorhynchus nerka",-121.97974,49.07988,"2005-06-07T02:30:00",2.5,"Cultus Lake","",0.193
"Oncorhynchus tshawytscha",-120.21484,45.72718,"2010-05-08T15:46:00",15.76666667,"Unknown","JUVENILE",0.149
"Oncorhynchus nerka",-121.96733333,49.08505,"2005-06-09T03:00:00",3,"Cultus Lake","",0.185
"Oncorhynchus nerka",-121.96733333,49.08505,"2005-06-09T03:00:00",3,"Cultus Lake","",0.181
"Oncorhynchus tshawytscha",-120.21423,45.72523,"2010-05-08T15:44:00",15.73333333,"Unknown","JUVENILE",0.143
"Oncorhynchus nerka",-121.96733333,49.08505,"2005-06-09T03:00:00",3,"Cultus Lake","",0.186
"Oncorhynchus tshawytscha",-120.21484,45.72718,"2010-05-08T15:46:00",15.76666667,"Unknown","JUVENILE",0.177
"Oncorhynchus nerka",-121.96733333,49.08505,"2005-06-09T03:00:00",3,"Cultus Lake","",0.199
"Oncorhynchus tshawytscha",-120.21539,45.72882,"2010-05-08T15:48:00",15.8,"Unknown","JUVENILE",0.199
"Oncorhynchus tshawytscha",-120.21539,45.72882,"2010-05-08T15:48:00",15.8,"Unknown","JUVENILE",0.159
"Oncorhynchus nerka",-121.96733333,49.08505,"2005-06-09T03:00:00",3,"Cultus Lake","",0.187
"Oncorhynchus tshawytscha",-120.21397,45.72388,"2010-05-08T15:40:00",15.66666667,"Unknown","JUVENILE",0.149
"Oncorhynchus nerka",-121.96733333,49.08505,"2005-06-09T03:00:00",3,"Cultus Lake","",0.194
"Oncorhynchus nerka",-121.96733333,49.08505,"2005-06-09T03:00:00",3,"Cultus Lake","",0.183
"Oncorhynchus nerka",-121.96733333,49.08505,"2005-06-09T03:00:00",3,"Cultus Lake","",0.202
"Oncorhynchus nerka",-121.96733333,49.08505,"2005-06-09T03:00:00",3,"Cultus Lake","",0.192
"Oncorhynchus tshawytscha",-120.21423,45.72523,"2010-05-08T15:44:00",15.73333333,"Unknown","JUVENILE",0.142
"Oncorhynchus nerka",-121.96733333,49.08505,"2005-06-09T03:00:00",3,"Cultus Lake","",0.205
"Oncorhynchus nerka",-121.96733333,49.08505,"2005-06-09T03:00:00",3,"Cultus Lake","",0.191
"Oncorhynchus nerka",-121.96733333,49.08505,"2005-06-09T03:00:00",3,"Cultus Lake","",0.193
"Oncorhynchus nerka",-121.96733333,49.08505,"2005-06-09T03:00:00",3,"Cultus Lake","",0.184
"Oncorhynchus tshawytscha",-120.21397,45.72388,"2010-05-08T15:40:00",15.66666667,"Unknown","JUVENILE",0.137
"Oncorhynchus nerka",-121.96733333,49.08505,"2005-06-09T03:00:00",3,"Cultus Lake","",0.198
"Oncorhynchus tshawytscha",-120.21484,45.72718,"2010-05-08T15:46:00",15.76666667,"Unknown","JUVENILE",0.162
"Oncorhynchus nerka",-121.96733333,49.08505,"2005-06-09T03:00:00",3,"Cultus Lake","",0.2
"Oncorhynchus nerka",-121.96733333,49.08505,"2005-06-09T03:00:00",3,"Cultus Lake","",0.189
"Oncorhynchus nerka",-121.96733333,49.08505,"2005-06-09T03:00:00",3,"Cultus Lake","",0.195
"Oncorhynchus tshawytscha",-120.21423,45.72523,"2010-05-08T15:44:00",15.73333333,"Unknown","JUVENILE",0.145
"Oncorhynchus nerka",-121.96733333,49.08505,"2005-06-09T03:00:00",3,"Cultus Lake","",0.209
"Oncorhynchus nerka",-121.96733333,49.08505,"2005-06-09T03:00:00",3,"Cultus Lake","",0.196
"Oncorhynchus tshawytscha",-120.21539,45.72882,"2010-05-08T15:48:00",15.8,"Unknown","JUVENILE",0.178
"Oncorhynchus tshawytscha",-120.21397,45.72388,"2010-05-08T15:40:00",15.66666667,"Unknown","JUVENILE",0.154
"Oncorhynchus nerka",-121.96733333,49.08505,"2005-06-09T03:00:00",3,"Cultus Lake","",0.216
"Oncorhynchus nerka",-121.96733333,49.08505,"2005-06-09T03:00:00",3,"Cultus Lake","",0.201
"Oncorhynchus tshawytscha",-120.21611,45.73072,"2010-05-08T15:51:00",15.85,"Unknown","JUVENILE",0.157
"Oncorhynchus nerka",-121.96733333,49.08505,"2005-06-09T03:00:00",3,"Cultus Lake","",0.208
"Oncorhynchus tshawytscha",-120.21539,45.72882,"2010-05-08T15:48:00",15.8,"Unknown","JUVENILE",0.162
"Oncorhynchus nerka",-121.96733333,49.08505,"2005-06-09T03:00:00",3,"Cultus Lake","",0.188
"Oncorhynchus nerka",-121.96733333,49.08505,"2005-06-09T03:00:00",3,"Cultus Lake","",0.213
"Oncorhynchus tshawytscha",-120.21423,45.72523,"2010-05-08T15:44:00",15.73333333,"Unknown","JUVENILE",0.139
"Oncorhynchus tshawytscha",-120.21611,45.73072,"2010-05-08T15:51:00",15.85,"Unknown","JUVENILE",0.148
"Oncorhynchus nerka",-121.96733333,49.08505,"2005-06-09T03:00:00",3,"Cultus Lake","",0.206
"Oncorhynchus tshawytscha",-120.2139,45.7238,"2010-05-10T02:38:00",2.63333333,"Unknown","JUVENILE",0.176
"Oncorhynchus nerka",-121.96733333,49.08505,"2005-06-09T03:00:00",3,"Cultus Lake","",0.197
"Oncorhynchus tshawytscha",-120.21479,45.72732,"2010-05-10T02:40:00",2.66666667,"Unknown","JUVENILE",0.172
"Oncorhynchus nerka",-121.97974,49.07988,"2005-06-07T02:30:00",2.5,"Cultus Lake","",0.168
"Oncorhynchus nerka",-121.97974,49.07988,"2005-06-07T02:30:00",2.5,"Cultus Lake","",0.169
"Oncorhynchus nerka",-121.97974,49.07988,"2005-06-07T02:30:00",2.5,"Cultus Lake","",0.164
"Oncorhynchus nerka",-121.96733333,49.08505,"2005-06-09T03:00:00",3,"Cultus Lake","",0.155
"Oncorhynchus nerka",-121.96733333,49.08505,"2005-06-09T03:00:00",3,"Cultus Lake","",0.154
"Oncorhynchus nerka",-121.96733333,49.08505,"2005-06-09T03:00:00",3,"Cultus Lake","",0.156
"Oncorhynchus nerka",-121.96733333,49.08505,"2005-06-09T03:00:00",3,"Cultus Lake","",0.16
"Oncorhynchus nerka",-121.96733333,49.08505,"2005-06-09T03:00:00",3,"Cultus Lake","",0.158
"Oncorhynchus nerka",-121.96733333,49.08505,"2005-06-09T03:00:00",3,"Cultus Lake","",0.149
"Oncorhynchus nerka",-121.96733333,49.08505,"2005-06-09T03:00:00",3,"Cultus Lake","",0.163
"Oncorhynchus nerka",-121.96733333,49.08505,"2005-06-09T03:00:00",3,"Cultus Lake","",0.157
"Oncorhynchus nerka",-121.96733333,49.08505,"2005-06-09T03:00:00",3,"Cultus Lake","",0.153
"Oncorhynchus tshawytscha",-120.2154,45.72906,"2010-05-10T02:33:00",2.55,"Unknown","JUVENILE",0.161
"Oncorhynchus nerka",-121.96733333,49.08505,"2005-06-09T03:00:00",3,"Cultus Lake","",0.159
"Oncorhynchus nerka",-121.96733333,49.08505,"2005-06-09T03:00:00",3,"Cultus Lake","",0.152
"Oncorhynchus tshawytscha",-120.21667,45.73058,"2010-05-10T02:30:00",2.5,"Unknown","JUVENILE",0.164
"Oncorhynchus nerka",-121.96733333,49.08505,"2005-06-09T03:00:00",3,"Cultus Lake","",0.151
"Oncorhynchus nerka",-121.96733333,49.08505,"2005-06-09T03:00:00",3,"Cultus Lake","",0.15
"Oncorhynchus tshawytscha",-120.21667,45.73058,"2010-05-10T02:30:00",2.5,"Unknown","JUVENILE",0.161
"Oncorhynchus mykiss",-120.80507,50.11126,"2004-06-01T04:15:00",4.25,"Coldwater River","",0.169
"Oncorhynchus tshawytscha",-120.21443,45.72567,"2010-05-10T02:36:00",2.6,"Unknown","JUVENILE",0.16
"Oncorhynchus tshawytscha",-120.2139,45.7238,"2010-05-10T02:38:00",2.63333333,"Unknown","JUVENILE",0.146
"Oncorhynchus tshawytscha",-120.21479,45.72732,"2010-05-10T02:40:00",2.66666667,"Unknown","JUVENILE",0.163
"Oncorhynchus mykiss",-120.91705,50.74564,"2005-04-21T05:15:00",5.25,"Deadman River","",0.202
"Oncorhynchus tshawytscha",-120.2154,45.72906,"2010-05-10T02:33:00",2.55,"Unknown","JUVENILE",0.135
"Oncorhynchus mykiss",-120.91705,50.74564,"2005-04-21T05:15:00",5.25,"Deadman River","",0.147
"Oncorhynchus mykiss",-120.91705,50.74564,"2005-04-21T05:15:00",5.25,"Deadman River","",0.142
"Oncorhynchus mykiss",-120.91705,50.74564,"2005-04-21T05:15:00",5.25,"Deadman River","",0.16
"Oncorhynchus tshawytscha",-120.21667,45.73058,"2010-05-10T02:30:00",2.5,"Unknown","JUVENILE",0.144
"Oncorhynchus tshawytscha",-120.21443,45.72567,"2010-05-10T02:36:00",2.6,"Unknown","JUVENILE",0.15
"Oncorhynchus tshawytscha",-120.21479,45.72732,"2010-05-10T02:40:00",2.66666667,"Unknown","JUVENILE",0.135
"Oncorhynchus tshawytscha",-120.21443,45.72567,"2010-05-10T02:36:00",2.6,"Unknown","JUVENILE",0.157
"Oncorhynchus mykiss",-120.80507,50.11126,"2005-05-30T04:30:00",4.5,"Coldwater River","",0.172
"Oncorhynchus mykiss",-120.80507,50.11126,"2005-05-30T04:30:00",4.5,"Coldwater River","",0.161
"Oncorhynchus kisutch",-127.35088,50.67511,"2005-05-02T02:30:00",2.5,"Keogh River","",0.145
"Oncorhynchus mykiss",-120.80507,50.11126,"2004-06-01T04:15:00",4.25,"Coldwater River","",0.17
"Oncorhynchus kisutch",-127.35088,50.67511,"2005-05-02T02:30:00",2.5,"Keogh River","",0.165
"Oncorhynchus kisutch",-127.35088,50.67511,"2005-05-02T02:30:00",2.5,"Keogh River","",0.155
"Oncorhynchus kisutch",-127.35088,50.67511,"2005-05-02T02:30:00",2.5,"Keogh River","",0.154
"Oncorhynchus kisutch",-127.35088,50.67511,"2005-05-02T02:30:00",2.5,"Keogh River","",0.148
"Oncorhynchus kisutch",-127.35088,50.67511,"2005-05-02T02:30:00",2.5,"Keogh River","",0.158
"Oncorhynchus kisutch",-127.35088,50.67511,"2005-05-02T02:30:00",2.5,"Keogh River","",0.164
"Oncorhynchus kisutch",-127.35088,50.67511,"2005-05-02T02:30:00",2.5,"Keogh River","",0.171
"Oncorhynchus kisutch",-127.35088,50.67511,"2005-05-02T02:30:00",2.5,"Keogh River","",0.179
"Oncorhynchus kisutch",-127.35088,50.67511,"2005-05-02T02:30:00",2.5,"Keogh River","",0.152
"Oncorhynchus kisutch",-127.35088,50.67511,"2005-05-02T02:30:00",2.5,"Keogh River","",0.166
"Oncorhynchus kisutch",-127.35088,50.67511,"2005-05-02T02:30:00",2.5,"Keogh River","",0.151
"Oncorhynchus kisutch",-127.35088,50.67511,"2005-05-02T02:30:00",2.5,"Keogh River","",0.162
"Oncorhynchus kisutch",-127.35088,50.67511,"2005-05-02T02:30:00",2.5,"Keogh River","",0.147
"Oncorhynchus kisutch",-127.35088,50.67511,"2005-05-02T02:30:00",2.5,"Keogh River","",0.143
"Oncorhynchus tshawytscha",-120.21479,45.72732,"2010-05-10T02:40:00",2.66666667,"Unknown","JUVENILE",0.152
"Oncorhynchus kisutch",-127.35088,50.67511,"2005-05-02T02:30:00",2.5,"Keogh River","",0.15
"Oncorhynchus kisutch",-127.35088,50.67511,"2005-05-02T02:30:00",2.5,"Keogh River","",0.16
"Oncorhynchus tshawytscha",-120.21667,45.73058,"2010-05-10T02:30:00",2.5,"Unknown","JUVENILE",0.141
"Oncorhynchus kisutch",-127.35088,50.67511,"2005-05-02T02:30:00",2.5,"Keogh River","",0.177
"Oncorhynchus kisutch",-127.35088,50.67511,"2005-05-02T02:30:00",2.5,"Keogh River","",0.163
"Oncorhynchus kisutch",-127.35088,50.67511,"2005-05-02T02:30:00",2.5,"Keogh River","",0.168
"Oncorhynchus kisutch",-127.35088,50.67511,"2005-05-02T02:30:00",2.5,"Keogh River","",0.156
"Oncorhynchus kisutch",-127.35088,50.67511,"2005-05-02T02:30:00",2.5,"Keogh River","",0.17
"Oncorhynchus kisutch",-127.35088,50.67511,"2005-05-02T02:30:00",2.5,"Keogh River","",0.157
"Oncorhynchus kisutch",-127.35088,50.67511,"2005-05-02T02:30:00",2.5,"Keogh River","",0.146
"Oncorhynchus kisutch",-127.35088,50.67511,"2005-05-02T02:30:00",2.5,"Keogh River","",0.183
"Oncorhynchus kisutch",-127.35088,50.67511,"2005-05-02T02:30:00",2.5,"Keogh River","",0.174
"Oncorhynchus kisutch",-127.35088,50.67511,"2005-05-02T02:30:00",2.5,"Keogh River","",0.182
"Oncorhynchus kisutch",-127.35088,50.67511,"2005-05-02T02:30:00",2.5,"Keogh River","",0.149
"Oncorhynchus tshawytscha",-120.21479,45.72732,"2010-05-10T02:40:00",2.66666667,"Unknown","JUVENILE",0.176
"Oncorhynchus kisutch",-123.14931667,49.83291667,"2005-05-11T22:00:00",22,"Tenderfoot Creek","",0.145
"Oncorhynchus kisutch",-123.14931667,49.83291667,"2005-05-11T22:00:00",22,"Tenderfoot Creek","",0.146
"Oncorhynchus kisutch",-123.14931667,49.83291667,"2005-05-11T22:00:00",22,"Tenderfoot Creek","",0.141
"Oncorhynchus kisutch",-123.14931667,49.83291667,"2005-05-11T22:00:00",22,"Tenderfoot Creek","",0.144
"Oncorhynchus kisutch",-123.14931667,49.83291667,"2005-05-11T22:00:00",22,"Tenderfoot Creek","",0.15
"Oncorhynchus kisutch",-123.14931667,49.83291667,"2005-05-11T22:00:00",22,"Tenderfoot Creek","",0.152
"Oncorhynchus kisutch",-123.14931667,49.83291667,"2005-05-11T22:00:00",22,"Tenderfoot Creek","",0.143
"Oncorhynchus kisutch",-123.14931667,49.83291667,"2005-05-11T22:00:00",22,"Tenderfoot Creek","",0.148
"Oncorhynchus tshawytscha",-120.21443,45.72567,"2010-05-10T02:36:00",2.6,"Unknown","JUVENILE",0.185
"Oncorhynchus kisutch",-123.14931667,49.83291667,"2005-05-11T22:00:00",22,"Tenderfoot Creek","",0.147
"Oncorhynchus tshawytscha",-120.21494,45.73022,"2010-05-12T16:03:00",16.05,"Unknown","JUVENILE",0.149
"Oncorhynchus kisutch",-123.14931667,49.83291667,"2005-05-11T22:00:00",22,"Tenderfoot Creek","",0.149
"Oncorhynchus tshawytscha",-120.21386,45.72533,"2010-05-12T16:09:00",16.15,"Unknown","JUVENILE",0.179
"Oncorhynchus kisutch",-123.14931667,49.83291667,"2005-05-11T22:00:00",22,"Tenderfoot Creek","",0.151
"Oncorhynchus kisutch",-123.14931667,49.83291667,"2005-05-11T22:00:00",22,"Tenderfoot Creek","",0.155
"Oncorhynchus tshawytscha",-120.21534,45.72893,"2010-05-12T16:04:00",16.06666667,"Unknown","JUVENILE",0.141
"Oncorhynchus tshawytscha",-120.80507,50.11126,"2005-05-05T03:00:00",3,"Coldwater River","",0.161
"Oncorhynchus tshawytscha",-120.80507,50.11126,"2005-05-05T03:00:00",3,"Coldwater River","",0.152
"Oncorhynchus tshawytscha",-120.80507,50.11126,"2005-05-05T03:00:00",3,"Coldwater River","",0.145
"Oncorhynchus tshawytscha",-120.80507,50.11126,"2005-05-05T03:00:00",3,"Coldwater River","",0.162
"Oncorhynchus tshawytscha",-120.80507,50.11126,"2005-05-05T03:00:00",3,"Coldwater River","",0.176
"Oncorhynchus tshawytscha",-120.80507,50.11126,"2005-05-05T03:00:00",3,"Coldwater River","",0.151
"Oncorhynchus tshawytscha",-120.80507,50.11126,"2005-05-05T03:00:00",3,"Coldwater River","",0.147
"Oncorhynchus tshawytscha",-120.80507,50.11126,"2005-05-05T03:00:00",3,"Coldwater River","",0.143
"Oncorhynchus tshawytscha",-120.80507,50.11126,"2005-05-05T03:00:00",3,"Coldwater River","",0.149
"Oncorhynchus tshawytscha",-120.80507,50.11126,"2005-05-05T03:00:00",3,"Coldwater River","",0.141
"Oncorhynchus tshawytscha",-120.80507,50.11126,"2005-05-05T03:00:00",3,"Coldwater River","",0.144
"Oncorhynchus tshawytscha",-120.80507,50.11126,"2005-05-09T03:00:00",3,"Coldwater River","",0.145
"Oncorhynchus tshawytscha",-120.80507,50.11126,"2005-05-09T03:00:00",3,"Coldwater River","",0.146
"Oncorhynchus tshawytscha",-120.80507,50.11126,"2005-05-09T03:00:00",3,"Coldwater River","",0.152
"Oncorhynchus mykiss",-120.91705,50.74564,"2005-05-31T04:15:00",4.25,"Deadman River","",0.149
"Oncorhynchus mykiss",-120.91705,50.74564,"2005-05-31T04:15:00",4.25,"Deadman River","",0.142
"Oncorhynchus mykiss",-120.91705,50.74564,"2005-05-31T04:15:00",4.25,"Deadman River","",0.151
"Oncorhynchus mykiss",-120.80507,50.11126,"2005-05-30T04:30:00",4.5,"Coldwater River","",0.167
"Oncorhynchus mykiss",-120.80507,50.11126,"2005-05-30T04:30:00",4.5,"Coldwater River","",0.154
"Oncorhynchus mykiss",-120.80507,50.11126,"2005-05-30T04:30:00",4.5,"Coldwater River","",0.164
"Oncorhynchus tshawytscha",-120.21534,45.72893,"2010-05-12T16:04:00",16.06666667,"Unknown","JUVENILE",0.139
"Oncorhynchus mykiss",-120.80507,50.11126,"2005-05-30T04:30:00",4.5,"Coldwater River","",0.159
"Oncorhynchus mykiss",-120.80507,50.11126,"2005-05-30T04:30:00",4.5,"Coldwater River","",0.153
"Oncorhynchus mykiss",-120.91705,50.74564,"2005-05-18T04:45:00",4.75,"Deadman River","",0.208
"Oncorhynchus kisutch",-126.64694444,50.23138889,"2005-06-17T23:00:00",23,"Nimpkish River","",0.149
"Oncorhynchus kisutch",-126.64694444,50.23138889,"2005-06-17T23:00:00",23,"Nimpkish River","",0.14
"Oncorhynchus kisutch",-126.64694444,50.23138889,"2005-06-17T23:00:00",23,"Nimpkish River","",0.143
"Oncorhynchus kisutch",-126.64694444,50.23138889,"2005-06-17T23:00:00",23,"Nimpkish River","",0.141
"Oncorhynchus tshawytscha",-120.21494,45.73022,"2010-05-12T16:03:00",16.05,"Unknown","JUVENILE",0.145
"Oncorhynchus mykiss",-123.1536,49.82165,"2005-05-07T03:25:00",3.41666667,"Cheakamus River","",0.184
"Oncorhynchus mykiss",-123.1536,49.82165,"2005-05-07T03:25:00",3.41666667,"Cheakamus River","",0.191
"Oncorhynchus mykiss",-123.1536,49.82165,"2005-05-07T03:25:00",3.41666667,"Cheakamus River","",0.208
"Oncorhynchus mykiss",-123.1536,49.82165,"2005-05-07T03:25:00",3.41666667,"Cheakamus River","",0.171
"Oncorhynchus mykiss",-123.1536,49.82165,"2005-05-07T03:25:00",3.41666667,"Cheakamus River","",0.153
"Oncorhynchus mykiss",-123.1536,49.82165,"2005-05-07T03:25:00",3.41666667,"Cheakamus River","",0.177
"Oncorhynchus tshawytscha",-120.21319,45.72717,"2010-05-12T16:07:00",16.11666667,"Unknown","JUVENILE",NA
"Oncorhynchus mykiss",-123.1536,49.82165,"2005-05-07T03:25:00",3.41666667,"Cheakamus River","",0.183
"Oncorhynchus mykiss",-123.1536,49.82165,"2005-05-07T03:25:00",3.41666667,"Cheakamus River","",0.163
"Oncorhynchus mykiss",-123.1536,49.82165,"2005-05-07T03:25:00",3.41666667,"Cheakamus River","",0.185
"Oncorhynchus mykiss",-123.1536,49.82165,"2005-05-07T03:25:00",3.41666667,"Cheakamus River","",0.174
"Oncorhynchus mykiss",-123.1536,49.82165,"2005-05-07T03:25:00",3.41666667,"Cheakamus River","",0.212
"Oncorhynchus mykiss",-123.1536,49.82165,"2005-05-07T03:25:00",3.41666667,"Cheakamus River","",0.179
"Oncorhynchus mykiss",-123.1536,49.82165,"2005-05-07T03:25:00",3.41666667,"Cheakamus River","",0.173
"Oncorhynchus mykiss",-123.1536,49.82165,"2005-05-07T03:25:00",3.41666667,"Cheakamus River","",0.154
"Oncorhynchus tshawytscha",-120.21386,45.72533,"2010-05-12T16:09:00",16.15,"Unknown","JUVENILE",0.149
"Oncorhynchus mykiss",-123.1536,49.82165,"2005-05-07T03:25:00",3.41666667,"Cheakamus River","",0.169
"Oncorhynchus mykiss",-123.1536,49.82165,"2005-05-07T03:25:00",3.41666667,"Cheakamus River","",0.18
"Oncorhynchus mykiss",-123.1536,49.82165,"2005-05-07T03:25:00",3.41666667,"Cheakamus River","",0.167
"Oncorhynchus mykiss",-123.1536,49.82165,"2005-05-07T03:25:00",3.41666667,"Cheakamus River","",0.157
